FID_,LEFT_FID,RIGHT_FID,ORIG_FID,X,Y
,-1,27,104,-152299,3909182
,-1,27,104,-152321,3908770
,-1,27,104,-152152,3908271
,-1,27,104,-151950,3907379
,-1,27,104,-151693,3906908
,-1,27,104,-151299,3906821
,-1,27,104,-150902,3906968
,-1,27,104,-150773,3907106
,-1,27,104,-150822,3907109
,-1,27,104,-150884,3907324
,-1,27,104,-151652,3908233
,-1,27,104,-151800,3908955
,-1,27,104,-151667,3910030
,-1,27,104,-151655,3910341
,-1,27,104,-151668,3910364
,-1,27,104,-151940,3910858
,-1,27,104,-152502,3911278
,-1,27,104,-152805,3911282
,-1,27,104,-153099,3911197
,-1,27,104,-153219,3911137
,-1,27,104,-153251,3910614
,-1,27,104,-153428,3910345
,-1,27,104,-153628,3910344
,-1,27,104,-153753,3910451
,-1,27,104,-153729,3910907
,-1,27,104,-153504,3911319
,-1,27,104,-153090,3911799
,-1,27,104,-152773,3911983
,-1,27,104,-150059,3914452
,-1,27,104,-148675,3915987
,-1,27,104,-147307,3917333
,-1,27,104,-145500,3919450
,-1,27,104,-144515,3921218
,-1,27,104,-144312,3921587
,-1,27,104,-142996,3923786
,-1,27,104,-142886,3924104
,-1,27,104,-142823,3924201
,-1,27,104,-142239,3925097
,-1,27,104,-141217,3927222
,-1,27,104,-140707,3927832
,-1,27,104,-140273,3928157
,-1,27,104,-139982,3928399
,-1,27,104,-139898,3928384
,-1,27,104,-139771,3928489
,-1,27,104,-138147,3928523
,-1,27,104,-137860,3928699
,-1,27,104,-137562,3928829
,-1,27,104,-136403,3929410
,-1,27,104,-136219,3929401
,-1,27,104,-136030,3929303
,-1,27,104,-135933,3929076
,-1,27,104,-136062,3928056
,-1,27,104,-135885,3927792
,-1,27,104,-135797,3927676
,-1,27,104,-135600,3927645
,-1,27,104,-135590,3927767
,-1,27,104,-135577,3928045
,-1,27,104,-135669,3928484
,-1,27,104,-135510,3929469
,-1,27,104,-135609,3929663
,-1,27,104,-135900,3929777
,-1,27,104,-136388,3929911
,-1,27,104,-137110,3929744
,-1,27,104,-138330,3929223
,-1,27,104,-138726,3929108
,-1,27,104,-138922,3929329
,-1,27,104,-138800,3929713
,-1,27,104,-138406,3930163
,-1,27,104,-137875,3930661
,-1,27,104,-136178,3932476
,-1,27,104,-135764,3932969
,-1,27,104,-135647,3933165
,-1,27,104,-134675,3934590
,-1,27,104,-134297,3935097
,-1,27,104,-134088,3935544
,-1,27,104,-133241,3937678
,-1,27,104,-132593,3938819
,-1,27,104,-131781,3940999
,-1,27,104,-130152,3943611
,-1,27,104,-129634,3944591
,-1,27,104,-129568,3944655
,-1,27,104,-129272,3945388
,-1,27,104,-128639,3946051
,-1,27,104,-127188,3946967
,-1,27,104,-127123,3947020
,-1,27,104,-126156,3947601
,-1,27,104,-125759,3947807
,-1,27,104,-123107,3948573
,-1,27,104,-121691,3948824
,-1,27,104,-121309,3948686
,-1,27,104,-120026,3948220
,-1,27,104,-118924,3947684
,-1,27,104,-117871,3946927
,-1,27,104,-114303,3943842
,-1,27,104,-112333,3942573
,-1,27,104,-110780,3941710
,-1,27,104,-107930,3940577
,-1,27,104,-107147,3940013
,-1,27,104,-106295,3939224
,-1,27,104,-105911,3938586
,-1,27,104,-105643,3937975
,-1,27,104,-105492,3936956
,-1,27,104,-105624,3936147
,-1,27,104,-105770,3935361
,-1,27,104,-105872,3935265
,-1,27,104,-106056,3935483
,-1,27,104,-105808,3936265
,-1,27,104,-106006,3936484
,-1,27,104,-106305,3936384
,-1,27,104,-107922,3936132
,-1,27,104,-108123,3936262
,-1,27,104,-108422,3936407
,-1,27,104,-109108,3936744
,-1,27,104,-109239,3936705
,-1,27,104,-109305,3936741
,-1,27,104,-109304,3936640
,-1,27,104,-109225,3936504
,-1,27,104,-108622,3936091
,-1,27,104,-108439,3936073
,-1,27,104,-108352,3935880
,-1,27,104,-108356,3935791
,-1,27,104,-109006,3934936
,-1,27,104,-109118,3934216
,-1,27,104,-109353,3933812
,-1,27,104,-109570,3933531
,-1,27,104,-109569,3933330
,-1,27,104,-109519,3933339
,-1,27,104,-109367,3933334
,-1,27,104,-108953,3933597
,-1,27,104,-108021,3934197
,-1,27,104,-107704,3934653
,-1,27,104,-107102,3934820
,-1,27,104,-106605,3934802
,-1,27,104,-105405,3934535
,-1,27,104,-102905,3934423
,-1,27,104,-100704,3934223
,-1,27,104,-100302,3934030
,-1,27,104,-100204,3933893
,-1,27,104,-96404,3933931
,-1,27,104,-95300,3933962
,-1,27,104,-94084,3934300
,-1,27,104,-93103,3934447
,-1,27,104,-93085,3934446
,-1,27,104,-91053,3934850
,-1,27,104,-90055,3934829
,-1,27,104,-88023,3935235
,-1,27,104,-85903,3935438
,-1,27,104,-85818,3935436
,-1,27,104,-85106,3935615
,-1,27,104,-84402,3935639
,-1,27,104,-84321,3935670
,-1,27,104,-83089,3935690
,-1,27,104,-80754,3935958
,-1,27,104,-78755,3935914
,-1,27,104,-78185,3935643
,-1,27,104,-76786,3935082
,-1,27,104,-76386,3934781
,-1,27,104,-76233,3934466
,-1,27,104,-76220,3934465
,-1,27,104,-75650,3933637
,-1,27,104,-74647,3931372
,-1,27,104,-74280,3930862
,-1,27,104,-74116,3930067
,-1,27,104,-74064,3929130
,-1,27,104,-74065,3929085
,-1,27,104,-73743,3927451
,-1,27,104,-73743,3927273
,-1,27,104,-73944,3926955
,-1,27,104,-74109,3925778
,-1,27,104,-73842,3925159
,-1,27,104,-73643,3925031
,-1,27,104,-73646,3925109
,-1,27,104,-73642,3925243
,-1,27,104,-73825,3925660
,-1,27,104,-73811,3925860
,-1,27,104,-73193,3926123
,-1,27,104,-72695,3926099
,-1,27,104,-72092,3925973
,-1,27,104,-72061,3925983
,-1,27,104,-70411,3925675
,-1,27,104,-69025,3925230
,-1,27,104,-66675,3924306
,-1,27,104,-65293,3923439
,-1,27,104,-65010,3923244
,-1,27,104,-64909,3923119
,-1,27,104,-64723,3923003
,-1,27,104,-64427,3922796
,-1,27,104,-63158,3922245
,-1,27,104,-62873,3922105
,-1,27,104,-62576,3921709
,-1,27,104,-62022,3920694
,-1,27,104,-61839,3920434
,-1,27,104,-61171,3919451
,-1,27,104,-60791,3919142
,-1,27,104,-60320,3918609
,-1,27,104,-60054,3917991
,-1,27,104,-59604,3916679
,-1,27,104,-59253,3915780
,-1,27,104,-59170,3915400
,-1,27,104,-59270,3915168
,-1,27,104,-59602,3914763
,-1,27,104,-59918,3914301
,-1,27,104,-60435,3913922
,-1,27,104,-60885,3913319
,-1,27,104,-61721,3912835
,-1,27,104,-59165,3908973
,-1,27,104,-58765,3909132
,-1,27,104,-58248,3909455
,-1,27,104,-57932,3909694
,-1,27,104,-57667,3910981
,-1,27,104,-57467,3911077
,-1,27,104,-57167,3910960
,-1,27,104,-57082,3910658
,-1,27,104,-56915,3909964
,-1,27,104,-56367,3909118
,-1,27,104,-56264,3909116
,-1,27,104,-56181,3909203
,-1,27,104,-55850,3909520
,-1,27,104,-55798,3910332
,-1,27,104,-55382,3910580
,-1,27,104,-54684,3910534
,-1,27,104,-54284,3910448
,-1,27,104,-53883,3910419
,-1,27,104,-53583,3910279
,-1,27,104,-52983,3910480
,-1,27,104,-52086,3910464
,-1,27,104,-51532,3909608
,-1,27,104,-50552,3909134
,-1,27,104,-50052,3908535
,-1,27,104,-49818,3907707
,-1,27,104,-49649,3907013
,-1,27,104,-49100,3905778
,-1,27,104,-48833,3905284
,-1,27,104,-48765,3905272
,-1,27,104,-48715,3905271
,-1,27,104,-48330,3905053
,-1,27,104,-48247,3904650
,-1,27,104,-47948,3902440
,-1,27,104,-47664,3901845
,-1,27,104,-47495,3901630
,-1,27,104,-47146,3900578
,-1,27,104,-45927,3898854
,-1,27,104,-45494,3898468
,-1,27,104,-45045,3898172
,-1,27,104,-44245,3898048
,-1,27,104,-43246,3897610
,-1,27,104,-42563,3897155
,-1,27,104,-37851,3900198
,-1,27,104,-38099,3900569
,-1,27,104,-38566,3901198
,-1,27,104,-39151,3901797
,-1,27,104,-39614,3902415
,-1,27,104,-39798,3902863
,-1,27,104,-39819,3904635
,-1,27,104,-40081,3905273
,-1,27,104,-40266,3905320
,-1,27,104,-40833,3906498
,-1,27,104,-41585,3910128
,-1,27,104,-41535,3912712
,-1,27,104,-41721,3913527
,-1,27,104,-41672,3914440
,-1,27,104,-41523,3915128
,-1,27,104,-41173,3915992
,-1,27,104,-41154,3916693
,-1,27,104,-40489,3919847
,-1,27,104,-40373,3920046
,-1,27,104,-40123,3921223
,-1,27,104,-39658,3923009
,-1,27,104,-39093,3923971
,-1,27,104,-38744,3925169
,-1,27,104,-38479,3926245
,-1,27,104,-38144,3927143
,-1,27,104,-37813,3927729
,-1,27,104,-37380,3928302
,-1,27,104,-36943,3929087
,-1,27,104,-36196,3930047
,-1,27,104,-36159,3930124
,-1,27,104,-35862,3930621
,-1,27,104,-34562,3934770
,-1,27,104,-33132,3937715
,38,8,105,333259,3736154
,38,8,105,348885,3758598
,38,8,105,380427,3773844
,38,8,105,389266,3791056
,38,8,105,361513,3828038
,38,8,105,361984,3835382
,38,8,105,364930,3837334
,38,8,105,363884,3840025
,38,8,105,373476,3877727
,38,8,105,392697,3955408
,39,8,106,392697,3955408
,39,8,106,457143,3908194
,39,8,106,478463,3910743
,39,8,106,479061,3907917
,39,8,106,478730,3905718
,39,8,106,478898,3905260
,39,8,106,477559,3904566
,39,8,106,474765,3903140
,39,8,106,473972,3902244
,39,8,106,473552,3901657
,39,8,106,473579,3901233
,39,8,106,474113,3900202
,39,8,106,473909,3898961
,39,8,106,474578,3898448
,39,8,106,474263,3896117
,39,8,106,473925,3879380
,39,8,106,464832,3852109
,-1,40,107,803136,4025298
,-1,40,107,802213,4024883
,-1,40,107,802249,4024152
,-1,40,107,802349,4023556
,-1,40,107,802485,4022540
,-1,40,107,802570,4021325
,-1,40,107,802807,4020316
,-1,40,107,802888,4019424
,-1,40,107,802774,4018244
,-1,40,107,802717,4017475
,-1,40,107,802468,4016964
,-1,40,107,801711,4016701
,-1,40,107,801793,4016099
,-1,40,107,802966,4015450
,-1,40,107,801959,4014676
,-1,40,107,801648,4013753
,-1,40,107,801845,4012535
,-1,40,107,801093,4009450
,-1,40,107,799937,4008844
,-1,40,107,799781,4006171
,-1,40,107,799807,4004801
,-1,40,107,800036,4003824
,-1,40,107,799670,4002435
,-1,40,107,799004,4000950
,-1,40,107,798065,3999678
,-1,40,107,798151,3999089
,-1,40,107,799578,3998936
,-1,40,107,800550,3999176
,-1,40,107,802968,3998599
,-1,40,107,803325,3998191
,-1,40,107,803203,3996987
,-1,40,107,801727,3993547
,-1,40,107,801718,3992306
,-1,40,107,801600,3990779
,-1,40,107,800827,3989357
,-1,40,107,800911,3988755
,-1,40,107,801327,3988456
,-1,40,107,804027,3987378
,-1,40,107,804377,3986644
,-1,40,107,804104,3985293
,-1,40,107,802846,3983699
,-1,40,107,802013,3983637
,-1,40,107,801127,3984070
,-1,40,107,800725,3983425
,-1,40,107,800302,3983375
,-1,40,107,799515,3983524
,-1,40,107,799234,3983121
,-1,40,107,799337,3982213
,-1,40,107,798612,3981836
,-1,40,107,796269,3982220
,-1,40,107,795441,3981838
,-1,40,107,793862,3980576
,-1,40,107,793613,3980056
,-1,40,107,792233,3979185
,-1,40,107,790419,3979838
,-1,40,107,789820,3979741
,-1,40,107,789379,3978867
,-1,40,107,789297,3978186
,-1,40,107,789323,3976516
,-1,40,107,788858,3975417
,-1,40,107,787398,3974100
,-1,40,107,785138,3972669
,-1,40,107,784253,3971536
,-1,40,107,784003,3970716
,-1,40,107,781201,3968089
,-1,40,107,780198,3966695
,-1,40,107,778339,3965022
,-1,40,107,776465,3964605
,-1,40,107,775556,3963539
,-1,40,107,775150,3961629
,-1,40,107,774711,3960737
,-1,40,107,772920,3959492
,-1,40,107,772502,3959137
,-1,40,107,772076,3958883
,-1,40,107,770964,3958100
,-1,40,107,769544,3956046
,-1,40,107,768171,3955148
,-1,40,107,766487,3954502
,-1,40,107,766397,3954144
,-1,40,107,767060,3953409
,-1,40,107,767276,3953063
,-1,40,107,768004,3952462
,-1,40,107,768337,3952159
,-1,40,107,768335,3951847
,-1,40,107,768082,3951652
,-1,40,107,767637,3951695
,-1,40,107,766562,3951454
,-1,40,107,765997,3950946
,-1,40,107,766728,3949722
,-1,40,107,766955,3948745
,-1,40,107,766638,3947807
,-1,40,107,765214,3947025
,-1,40,107,763548,3946006
,-1,40,107,762636,3944658
,-1,40,107,762644,3944015
,-1,40,107,762512,3943450
,-1,40,107,762871,3943049
,-1,40,107,763731,3943011
,-1,40,107,763977,3942569
,-1,40,107,764306,3941308
,-1,40,107,763104,3940183
,-1,40,107,761214,3939523
,-1,40,107,760684,3937020
,-1,40,107,759960,3936046
,-1,40,107,759014,3934150
,-1,40,107,758199,3930941
,-1,40,107,757357,3930007
,-1,40,107,757201,3929229
,-1,40,107,757284,3928398
,-1,40,107,757373,3926866
,-1,40,107,756941,3924093
,-1,40,107,756031,3922727
,-1,40,107,755909,3921221
,-1,40,107,755821,3918031
,-1,40,107,754917,3916035
,-1,40,107,753823,3914600
,-1,40,107,752907,3913868
,-1,40,107,752348,3913033
,-1,40,107,752681,3912658
,-1,40,107,753149,3911927
,-1,40,107,752200,3910048
,-1,40,107,752211,3907541
,-1,40,107,752247,3906503
,-1,40,107,752310,3905978
,-1,40,107,752628,3905358
,-1,40,107,753453,3904477
,-1,40,107,754032,3904027
,-1,40,107,754597,3904231
,-1,40,107,754932,3904444
,-1,40,107,756201,3903828
,-1,40,107,756330,3902825
,-1,40,107,756823,3902319
,-1,40,107,757162,3901923
,-1,40,107,756635,3898805
,-1,40,107,755027,3897642
,-1,40,107,754997,3896782
,-1,40,107,756026,3893444
,-1,40,107,755909,3893184
,-1,40,107,754791,3893034
,-1,40,107,754043,3891840
,-1,40,107,753388,3891281
,-1,40,107,751204,3890871
,-1,40,107,750178,3890758
,-1,40,107,748740,3890345
,-1,40,107,748018,3889057
,-1,40,107,747356,3888520
,-1,40,107,747135,3887601
,-1,40,107,747403,3886853
,-1,40,107,748295,3883249
,-1,40,107,748811,3882057
,-1,40,107,749030,3880756
,-1,40,107,748469,3879624
,-1,40,107,747443,3878616
,-1,40,107,745407,3877434
,-1,40,107,745180,3876606
,-1,40,107,745448,3871442
,-1,40,107,742921,3871748
,-1,40,107,737984,3870719
,-1,40,107,738258,3867420
,-1,40,107,738009,3866588
,-1,40,107,737122,3865149
,-1,40,107,737294,3864376
,-1,40,107,737452,3863588
,-1,40,107,737768,3861690
,-1,40,107,737747,3860502
,-1,40,107,737506,3859707
,-1,40,107,736119,3858501
,-1,40,107,734747,3858471
,-1,40,107,733776,3858219
,-1,40,107,732332,3857220
,-1,40,107,731980,3857305
,-1,40,107,731377,3857536
,-1,40,107,730586,3858317
,-1,40,107,730551,3859032
,-1,40,107,728885,3860563
,-1,40,107,726409,3861654
,-1,40,107,724323,3862831
,-1,40,107,722828,3864119
,-1,40,107,721449,3866927
,-1,40,107,721398,3867098
,-1,40,107,720917,3868852
,-1,40,107,720207,3870297
,-1,40,107,719724,3870764
,-1,40,107,718908,3870715
,-1,40,107,718224,3870560
,-1,40,107,716794,3871028
,-1,40,107,715733,3869830
,-1,40,107,714499,3869727
,-1,40,107,713642,3870070
,-1,40,107,711808,3870190
,-1,40,107,710269,3870714
,-1,40,107,710063,3870344
,-1,40,107,710076,3869705
,-1,40,107,709895,3869593
,39,38,108,381851,4027086
,39,38,108,392697,3955408
,-1,38,109,181362,3907708
,-1,38,109,184102,3909698
,-1,38,109,186909,3911919
,-1,38,109,188766,3913177
,-1,38,109,190946,3914926
,-1,38,109,193194,3916637
,-1,38,109,195577,3918381
,-1,38,109,198227,3920481
,-1,38,109,201610,3922957
,-1,38,109,202800,3923833
,-1,38,109,206966,3927241
,-1,38,109,213791,3932515
,-1,38,109,215606,3933901
,-1,38,109,217626,3935392
,-1,38,109,219718,3936990
,-1,38,109,220372,3937375
,-1,38,109,221363,3938233
,-1,38,109,223182,3939702
,-1,38,109,225641,3941534
,-1,38,109,227271,3942902
,-1,38,109,228188,3943510
,-1,38,109,231183,3945849
,-1,38,109,233583,3947617
,-1,38,109,236379,3949934
,-1,38,109,239857,3952546
,-1,38,109,241769,3953935
,-1,38,109,246409,3957704
,-1,38,109,249961,3960413
,-1,38,109,251062,3961158
,-1,38,109,254709,3963904
,-1,38,109,257440,3966093
,-1,38,109,259887,3968036
,-1,38,109,262716,3970250
,-1,38,109,264629,3971634
,-1,38,109,265737,3972508
,-1,38,109,267546,3973974
,-1,38,109,270103,3975836
,-1,38,109,274022,3978916
,-1,38,109,277499,3981511
,-1,38,109,280693,3983960
,-1,38,109,283707,3986329
,-1,38,109,286048,3988342
,-1,38,109,287252,3989112
,-1,38,109,288462,3989984
,-1,38,109,288304,3990975
,-1,38,109,287979,3991948
,-1,38,109,287592,3992491
,-1,38,109,286908,3992992
,-1,38,109,286528,3993457
,-1,38,109,286469,3993954
,-1,38,109,286204,3994431
,-1,38,109,285974,3994564
,-1,38,109,285543,3994711
,-1,38,109,285278,3995187
,-1,38,109,284938,3996148
,-1,38,109,285086,3996566
,-1,38,109,285583,3997343
,-1,38,109,285935,3998407
,-1,38,109,286315,3998669
,-1,38,109,286480,3998876
,-1,38,109,286844,3999125
,-1,38,109,286904,3999355
,-1,38,109,286797,4000150
,-1,38,109,286529,4000704
,-1,38,109,286485,4001001
,-1,38,109,286700,4001538
,-1,38,109,286641,4002035
,-1,38,109,286479,4002499
,-1,38,109,285825,4003428
,-1,38,109,285762,4003914
,-1,38,109,285746,4004818
,-1,38,109,285475,4005182
,-1,38,109,284930,4005474
,-1,38,109,284793,4005695
,-1,38,109,284766,4005960
,-1,38,109,285082,4006540
,-1,38,109,285338,4007584
,-1,38,109,285484,4008012
,-1,38,109,285840,4008328
,-1,38,109,286027,4008481
,-1,38,109,286585,4008750
,-1,38,109,287243,4008560
,-1,38,109,287812,4008730
,-1,38,109,288400,4008924
,-1,38,109,288561,4009153
,-1,38,109,288934,4009303
,-1,38,109,289130,4009323
,-1,38,109,289456,4009278
,-1,38,109,289844,4008714
,-1,38,109,290061,4008535
,-1,38,109,291305,4008306
,-1,38,109,291708,4008292
,-1,38,109,291976,4007917
,-1,38,109,292670,4007295
,-1,38,109,293745,4006758
,-1,38,109,294142,4006799
,-1,38,109,295470,4007509
,-1,38,109,296100,4008101
,-1,38,109,296615,4008692
,-1,38,109,297017,4009439
,-1,38,109,296569,4009761
,-1,38,109,296262,4009829
,-1,38,109,295690,4009657
,-1,38,109,295573,4009634
,-1,38,109,295357,4009801
,-1,38,109,295577,4010317
,-1,38,109,295832,4010657
,-1,38,109,296193,4010907
,-1,38,109,296580,4011082
,-1,38,109,297229,4010770
,-1,38,109,297810,4010272
,-1,38,109,298147,4010084
,-1,38,109,298537,4010237
,-1,38,109,298690,4010578
,-1,38,109,298424,4011635
,-1,38,109,298733,4012999
,-1,38,109,298921,4013131
,-1,38,109,299121,4013152
,-1,38,109,299337,4012985
,-1,38,109,299760,4012940
,-1,38,109,299949,4013072
,-1,38,109,299881,4013457
,-1,38,109,299430,4013811
,-1,38,109,299017,4013924
,-1,38,109,298762,4014300
,-1,38,109,298744,4014510
,-1,38,109,298811,4014708
,-1,38,109,299435,4015210
,-1,38,109,299524,4015320
,-1,38,109,299492,4015496
,-1,38,109,298875,4015632
,-1,38,109,298153,4015645
,-1,38,109,298039,4015800
,-1,38,109,298083,4016219
,-1,38,109,298372,4016350
,-1,38,109,299663,4016532
,-1,38,109,300324,4016111
,-1,38,109,300736,4015998
,-1,38,109,301122,4016174
,-1,38,109,301869,4016634
,-1,38,109,302314,4017029
,-1,38,109,302647,4016874
,-1,38,109,302803,4016488
,-1,38,109,303020,4016310
,-1,38,109,303219,4016343
,-1,38,109,303486,4016685
,-1,38,109,303310,4017170
,-1,38,109,302761,4017491
,-1,38,109,302705,4017888
,-1,38,109,302727,4018382
,-1,38,109,303064,4018922
,-1,38,109,304073,4019591
,-1,38,109,305331,4020667
,-1,38,109,305629,4020711
,-1,38,109,305865,4020524
,-1,38,109,306117,4020182
,-1,38,109,306446,4020028
,-1,38,109,306753,4019994
,-1,38,109,307144,4020115
,-1,38,109,307308,4020346
,-1,38,109,307255,4020743
,-1,38,109,307112,4021007
,-1,38,109,307099,4021128
,-1,38,109,307347,4021547
,-1,38,109,307202,4021833
,-1,38,109,306985,4022011
,-1,38,109,306564,4022043
,-1,38,109,306303,4022306
,-1,38,109,306334,4022902
,-1,38,109,306414,4023135
,-1,38,109,307417,4023155
,-1,38,109,307503,4023288
,-1,38,109,307694,4023432
,-1,38,109,308313,4025424
,-1,38,109,308287,4025701
,-1,38,109,308684,4025756
,-1,38,109,309464,4026603
,-1,38,109,309952,4026747
,-1,38,109,310911,4027782
,-1,38,109,311400,4028664
,-1,38,109,315191,4028283
,-1,38,109,316923,4028243
,-1,38,109,318331,4028235
,-1,38,109,325686,4027950
,-1,38,109,337375,4027711
,-1,38,109,366486,4027233
,-1,38,109,379683,4026971
,-1,38,109,381851,4027086
,-1,39,110,381851,4027086
,-1,39,110,390156,4027535
,-1,39,110,392226,4027858
,-1,39,110,450918,4036789
,-1,39,110,472509,4040296
,-1,39,110,528655,4050183
,-1,39,110,600371,4064731
,40,39,111,600371,4064731
,40,39,111,629661,3933166
,-1,40,112,600371,4064731
,-1,40,112,607255,4066225
,-1,40,112,647306,4075247
,-1,40,112,647482,4074557
,-1,40,112,648355,4073346
,-1,40,112,648386,4073159
,-1,40,112,647391,4073050
,-1,40,112,647253,4072606
,-1,40,112,647070,4072483
,-1,40,112,646801,4072214
,-1,40,112,646670,4071715
,-1,40,112,646668,4070903
,-1,40,112,646921,4070552
,-1,40,112,647296,4069988
,-1,40,112,647647,4069739
,-1,40,112,648902,4070126
,-1,40,112,649545,4070586
,-1,40,112,650272,4071340
,-1,40,112,651222,4071759
,-1,40,112,651886,4071801
,-1,40,112,652510,4071812
,-1,40,112,653172,4072037
,-1,40,112,653706,4072953
,-1,40,112,654079,4073716
,-1,40,112,654504,4074046
,-1,40,112,656240,4076334
,-1,40,112,657075,4077357
,-1,40,112,691085,4085844
,-1,40,112,691558,4086009
,-1,40,112,694033,4086532
,-1,40,112,696732,4087343
,-1,40,112,703294,4089146
,-1,40,112,703590,4089257
,-1,40,112,704458,4089445
,-1,40,112,705025,4089350
,-1,40,112,705880,4089398
,-1,40,112,706181,4089246
,-1,40,112,706248,4089194
,-1,40,112,706427,4088643
,-1,40,112,706623,4088372
,-1,40,112,707099,4088541
,-1,40,112,707221,4089434
,-1,40,112,707383,4089591
,-1,40,112,707602,4089567
,-1,40,112,707988,4089069
,-1,40,112,708374,4088870
,-1,40,112,708969,4088668
,-1,40,112,709167,4088409
,-1,40,112,709296,4087718
,-1,40,112,709691,4087189
,-1,40,112,709996,4086900
,-1,40,112,710188,4086961
,-1,40,112,710869,4087425
,-1,40,112,711226,4087633
,-1,40,112,710872,4087725
,-1,40,112,710648,4088379
,-1,40,112,710866,4088654
,-1,40,112,711118,4088869
,-1,40,112,711852,4088899
,-1,40,112,712450,4088997
,-1,40,112,712642,4089058
,-1,40,112,712541,4089342
,-1,40,112,712392,4089499
,-1,40,112,711840,4090160
,-1,40,112,711593,4090900
,-1,40,112,711781,4091570
,-1,40,112,712052,4092020
,-1,40,112,712378,4092036
,-1,40,112,712696,4091716
,-1,40,112,713033,4091620
,-1,40,112,713322,4091707
,-1,40,112,713764,4092282
,-1,40,112,714177,4092654
,-1,40,112,714494,4092634
,-1,40,112,714433,4091882
,-1,40,112,714596,4091085
,-1,40,112,715093,4091157
,-1,40,112,716265,4092706
,-1,40,112,716496,4092686
,-1,40,112,716863,4092495
,-1,40,112,717315,4092130
,-1,40,112,717822,4091872
,-1,40,112,717952,4091791
,-1,40,112,718225,4091920
,-1,40,112,718365,4092164
,-1,40,112,717951,4092757
,-1,40,112,717850,4093041
,-1,40,112,718019,4093189
,-1,40,112,718186,4093256
,-1,40,112,718856,4093167
,-1,40,112,719205,4093098
,-1,40,112,719743,4093044
,-1,40,112,719970,4093334
,-1,40,112,719869,4093629
,40,37,113,803136,4025298
,40,37,113,802503,4029253
,40,37,113,801857,4030724
,40,37,113,799122,4032431
,40,37,113,793477,4036635
,40,37,113,786306,4041836
,40,37,113,784365,4044400
,40,37,113,784016,4044418
,40,37,113,783211,4045001
,40,37,113,782178,4046757
,40,37,113,780354,4047470
,40,37,113,778892,4047708
,40,37,113,778250,4048476
,40,37,113,776599,4048962
,40,37,113,775966,4049617
,40,37,113,775493,4049786
,40,37,113,773360,4049480
,40,37,113,772928,4049753
,40,37,113,771949,4051710
,40,37,113,770739,4051386
,40,37,113,770324,4051016
,40,37,113,738774,4063799
,40,37,113,742362,4072079
,40,37,113,736723,4094355
,40,37,113,736399,4094429
,40,37,113,735832,4095106
,40,37,113,735611,4095473
,40,37,113,735410,4096571
,40,37,113,735105,4096880
,40,37,113,733603,4096672
,40,37,113,733529,4095731
,40,37,113,733221,4095360
,40,37,113,732853,4095331
,40,37,113,731778,4095676
,40,37,113,730570,4094927
,40,37,113,729316,4095283
,40,37,113,728207,4095182
,40,37,113,726239,4094313
,40,37,113,725796,4094311
,40,37,113,725216,4094824
,40,37,113,724480,4094974
,40,37,113,723053,4094228
,40,37,113,722760,4094070
,40,37,113,721721,4094152
,40,37,113,720518,4093398
,40,37,113,719869,4093629
,-1,37,114,719869,4093629
,-1,37,114,719861,4093627
,-1,37,114,719364,4094175
,-1,37,114,719237,4094556
,-1,37,114,719353,4094817
,-1,37,114,719522,4094965
,-1,37,114,719804,4095062
,-1,37,114,720569,4094699
,-1,37,114,720977,4094727
,-1,37,114,721074,4094752
,-1,37,114,721208,4095018
,-1,37,114,721160,4095730
,-1,37,114,721252,4096065
,-1,37,114,721477,4096377
,-1,37,114,721696,4096642
,-1,37,114,722013,4097290
,-1,37,114,722012,4097600
,-1,37,114,721564,4098920
,-1,37,114,721308,4099681
,-1,37,114,721459,4100135
,-1,37,114,721830,4100900
,-1,37,114,722178,4101441
,-1,37,114,722244,4101873
,-1,37,114,721923,4102202
,-1,37,114,721709,4102226
,-1,37,114,721421,4102138
,-1,37,114,721096,4102121
,-1,37,114,721038,4102325
,-1,37,114,721062,4102538
,-1,37,114,721419,4102759
,-1,37,114,721537,4103009
,-1,37,114,721432,4103304
,-1,37,114,720966,4103790
,-1,37,114,720779,4104017
,-1,37,114,721156,4104450
,-1,37,114,721629,4104621
,-1,37,114,722103,4104482
,-1,37,114,722516,4104488
,-1,37,114,722678,4104658
,-1,37,114,722793,4105229
,-1,37,114,722541,4105991
,-1,37,114,722679,4106235
,-1,37,114,722917,4106424
,-1,37,114,723523,4106194
,-1,37,114,723778,4106389
,-1,37,114,724283,4107421
,-1,37,114,725091,4108108
,-1,37,114,725222,4108373
,-1,37,114,740040,4124220
,-1,37,114,747283,4132214
,-1,37,114,750942,4136417
,-1,37,114,753296,4139419
,-1,37,114,754685,4140940
,-1,37,114,755952,4142220
,-1,37,114,759109,4145688
,-1,37,114,759835,4146367
,-1,37,114,759669,4146828
,-1,37,114,759164,4147378
,-1,37,114,759011,4147855
,-1,37,114,759039,4148418
,-1,37,114,759091,4148536
,-1,37,114,759473,4148656
,-1,37,114,759545,4148781
,-1,37,114,759607,4149226
,-1,37,114,759798,4149592
,-1,37,114,760294,4149675
,-1,37,114,760548,4150498
,-1,37,114,760511,4150927
,-1,37,114,760293,4151570
,-1,37,114,759655,4152822
,-1,37,114,759407,4153572
,-1,37,114,759613,4154497
,-1,37,114,759633,4155023
,-1,37,114,759333,4155654
,-1,37,114,758758,4156091
,-1,37,114,758782,4156306
,-1,37,114,758650,4156708
